Acession, Length, Host, Protein, Subtype, Country, Region, Year, Month, Day, Virus, Age
ABG37438,759,Human,PB2,H3N2,New Zealand,S,2002,06,17,Influenza A virus (A/Wellington/38/2002(H3N2))XX,39
ABG37438,759,Human,PB2,H3N2,New Zealand,S,2002,06,17,Influenza A virus (A/Wellington/38/2002(H3N2))XX,39
ABI21117,230,Human,NS1,H3N2,New Zealand,S,2004,09,20,Influenza A virus (A/Wellington/38/2004(H3N2))XX,8
ABI21117,230,Human,NS1,H3N2,New Zealand,S,2004,09,20,Influenza A virus (A/Wellington/38/2004(H3N2))XX,8
ABI21118,121,Human,NS2,H3N2,New Zealand,S,2004,09,20,Influenza A virus (A/Wellington/38/2004(H3N2))XX,8
ABI21118,121,Human,NS2,H3N2,New Zealand,S,2004,09,20,Influenza A virus (A/Wellington/38/2004(H3N2))XX,8
ABI21120,757,Human,PB1,H3N2,New Zealand,S,2004,09,20,Influenza A virus (A/Wellington/38/2004(H3N2))XX,8
ABI21120,757,Human,PB1,H3N2,New Zealand,S,2004,09,20,Influenza A virus (A/Wellington/38/2004(H3N2))XX,8
ABG37537,759,Human,PB2,H3N2,New Zealand,S,2003,05,22,Influenza A virus (A/Wellington/4/2003(H3N2))XX,0
ABG37537,759,Human,PB2,H3N2,New Zealand,S,2003,05,22,Influenza A virus (A/Wellington/4/2003(H3N2))XX,0
ABI30422,566,Human,HA,H3N2,New Zealand,S,2004,08,18,Influenza A virus (A/Wellington/4/2004(H3N2))XX,47
ABI30422,566,Human,HA,H3N2,New Zealand,S,2004,08,18,Influenza A virus (A/Wellington/4/2004(H3N2))XX,47
ABI30432,759,Human,PB2,H3N2,New Zealand,S,2004,08,18,Influenza A virus (A/Wellington/4/2004(H3N2))XX,47
ABI30432,759,Human,PB2,H3N2,New Zealand,S,2004,08,18,Influenza A virus (A/Wellington/4/2004(H3N2))XX,47
ABI21104,469,Human,NA,H3N2,New Zealand,S,2004,09,21,Influenza A virus (A/Wellington/44/2004(H3N2))XX,4
ABI21104,469,Human,NA,H3N2,New Zealand,S,2004,09,21,Influenza A virus (A/Wellington/44/2004(H3N2))XX,4
ABG88728,759,Human,PB2,H3N2,New Zealand,S,2004,09,21,Influenza A virus (A/Wellington/45/2004(H3N2))XX,36
ABG88728,759,Human,PB2,H3N2,New Zealand,S,2004,09,21,Influenza A virus (A/Wellington/45/2004(H3N2))XX,36
ABG67594,498,Human,NP,H3N2,New Zealand,S,2003,07,16,Influenza A virus (A/Wellington/53/2003(H3N2))XX,66
ABG67594,498,Human,NP,H3N2,New Zealand,S,2003,07,16,Influenza A virus (A/Wellington/53/2003(H3N2))XX,66
ABI21134,566,Human,HA,H3N2,New Zealand,S,2004,09,27,Influenza A virus (A/Wellington/58/2004(H3N2))XX,36
ABI21134,566,Human,HA,H3N2,New Zealand,S,2004,09,27,Influenza A virus (A/Wellington/58/2004(H3N2))XX,36
ABI21141,716,Human,PA,H3N2,New Zealand,S,2004,09,27,Influenza A virus (A/Wellington/58/2004(H3N2))XX,36
ABI21141,716,Human,PA,H3N2,New Zealand,S,2004,09,27,Influenza A virus (A/Wellington/58/2004(H3N2))XX,36
ABI21144,759,Human,PB2,H3N2,New Zealand,S,2004,09,27,Influenza A virus (A/Wellington/58/2004(H3N2))XX,36
ABI21144,759,Human,PB2,H3N2,New Zealand,S,2004,09,27,Influenza A virus (A/Wellington/58/2004(H3N2))XX,36
ABI30465,759,Human,PB2,H3N2,New Zealand,S,2004,09,28,Influenza A virus (A/Wellington/59/2004(H3N2))XX,70
ABI30465,759,Human,PB2,H3N2,New Zealand,S,2004,09,28,Influenza A virus (A/Wellington/59/2004(H3N2))XX,70
ABG48093,566,Human,HA,H3N2,New Zealand,S,2002,02,10,Influenza A virus (A/Wellington/6/2002(H3N2))XX,28
ABG48093,566,Human,HA,H3N2,New Zealand,S,2002,02,10,Influenza A virus (A/Wellington/6/2002(H3N2))XX,28
ABG48096,466,Human,NA,H3N2,New Zealand,S,2002,02,10,Influenza A virus (A/Wellington/6/2002(H3N2))XX,28
ABG48096,466,Human,NA,H3N2,New Zealand,S,2002,02,10,Influenza A virus (A/Wellington/6/2002(H3N2))XX,28
ABG48101,757,Human,PB1,H3N2,New Zealand,S,2002,02,10,Influenza A virus (A/Wellington/6/2002(H3N2))XX,28
ABG48101,757,Human,PB1,H3N2,New Zealand,S,2002,02,10,Influenza A virus (A/Wellington/6/2002(H3N2))XX,28
ABG48103,759,Human,PB2,H3N2,New Zealand,S,2002,02,10,Influenza A virus (A/Wellington/6/2002(H3N2))XX,28
ABG48103,759,Human,PB2,H3N2,New Zealand,S,2002,02,10,Influenza A virus (A/Wellington/6/2002(H3N2))XX,28
ABG48269,566,Human,HA,H3N2,New Zealand,S,2004,08,18,Influenza A virus (A/Wellington/6/2004(H3N2))XX,23
ABG48269,566,Human,HA,H3N2,New Zealand,S,2004,08,18,Influenza A virus (A/Wellington/6/2004(H3N2))XX,23
ABG48276,716,Human,PA,H3N2,New Zealand,S,2004,08,18,Influenza A virus (A/Wellington/6/2004(H3N2))XX,23
ABG48276,716,Human,PA,H3N2,New Zealand,S,2004,08,18,Influenza A virus (A/Wellington/6/2004(H3N2))XX,23
ABJ09162,566,Human,HA,H3N2,New Zealand,S,2004,10,07,Influenza A virus (A/Wellington/61/2004(H3N2))XX,37
ABJ09162,566,Human,HA,H3N2,New Zealand,S,2004,10,07,Influenza A virus (A/Wellington/61/2004(H3N2))XX,37
ABJ09170,757,Human,PB1,H3N2,New Zealand,S,2004,10,07,Influenza A virus (A/Wellington/61/2004(H3N2))XX,37
ABJ09170,757,Human,PB1,H3N2,New Zealand,S,2004,10,07,Influenza A virus (A/Wellington/61/2004(H3N2))XX,37
ABJ09172,759,Human,PB2,H3N2,New Zealand,S,2004,10,07,Influenza A virus (A/Wellington/61/2004(H3N2))XX,37
ABJ09172,759,Human,PB2,H3N2,New Zealand,S,2004,10,07,Influenza A virus (A/Wellington/61/2004(H3N2))XX,37
ABI21178,566,Human,HA,H3N2,New Zealand,S,2004,10,05,Influenza A virus (A/Wellington/62/2004(H3N2))XX,4
ABI21178,566,Human,HA,H3N2,New Zealand,S,2004,10,05,Influenza A virus (A/Wellington/62/2004(H3N2))XX,4
ABG67538,469,Human,NA,H3N2,New Zealand,S,2002,NA,NA,Influenza A virus (A/Wellington/63/2002(H3N2))XX,43
ABG67538,469,Human,NA,H3N2,New Zealand,S,2002,NA,NA,Influenza A virus (A/Wellington/63/2002(H3N2))XX,43
ABG37442,469,Human,NA,H3N2,New Zealand,S,2002,07,03,Influenza A virus (A/Wellington/66/2002(H3N2))XX,42
ABG37442,469,Human,NA,H3N2,New Zealand,S,2002,07,03,Influenza A virus (A/Wellington/66/2002(H3N2))XX,42
ABG37448,90,Human,PB1-F2,H3N2,New Zealand,S,2002,07,03,Influenza A virus (A/Wellington/66/2002(H3N2))XX,42
ABG37448,90,Human,PB1-F2,H3N2,New Zealand,S,2002,07,03,Influenza A virus (A/Wellington/66/2002(H3N2))XX,42
ABG48106,96,Human,M2,H3N2,New Zealand,S,2002,NA,NA,Influenza A virus (A/Wellington/70/2002(H3N2))XX,33
ABG48106,96,Human,M2,H3N2,New Zealand,S,2002,NA,NA,Influenza A virus (A/Wellington/70/2002(H3N2))XX,33
ABG48137,566,Human,HA,H3N2,New Zealand,S,2002,07,15,Influenza A virus (A/Wellington/71/2002(H3N2))XX,62
ABG48137,566,Human,HA,H3N2,New Zealand,S,2002,07,15,Influenza A virus (A/Wellington/71/2002(H3N2))XX,62
ABG48142,230,Human,NS1,H3N2,New Zealand,S,2002,07,15,Influenza A virus (A/Wellington/71/2002(H3N2))XX,62
ABG48142,230,Human,NS1,H3N2,New Zealand,S,2002,07,15,Influenza A virus (A/Wellington/71/2002(H3N2))XX,62
ABG48143,121,Human,NS2,H3N2,New Zealand,S,2002,07,15,Influenza A virus (A/Wellington/71/2002(H3N2))XX,62
ABG48143,121,Human,NS2,H3N2,New Zealand,S,2002,07,15,Influenza A virus (A/Wellington/71/2002(H3N2))XX,62
ABG48145,757,Human,PB1,H3N2,New Zealand,S,2002,07,15,Influenza A virus (A/Wellington/71/2002(H3N2))XX,62
ABG48145,757,Human,PB1,H3N2,New Zealand,S,2002,07,15,Influenza A virus (A/Wellington/71/2002(H3N2))XX,62
ABG48146,90,Human,PB1-F2,H3N2,New Zealand,S,2002,07,15,Influenza A virus (A/Wellington/71/2002(H3N2))XX,62
ABG48146,90,Human,PB1-F2,H3N2,New Zealand,S,2002,07,15,Influenza A virus (A/Wellington/71/2002(H3N2))XX,62
ABG48170,566,Human,HA,H3N2,New Zealand,S,2002,08,20,Influenza A virus (A/Wellington/79/2002(H3N2))XX,11
ABG48170,566,Human,HA,H3N2,New Zealand,S,2002,08,20,Influenza A virus (A/Wellington/79/2002(H3N2))XX,11
ABG48163,498,Human,NP,H3N2,New Zealand,S,2002,08,20,Influenza A virus (A/Wellington/80/2002(H3N2))XX,55
ABG48163,498,Human,NP,H3N2,New Zealand,S,2002,08,20,Influenza A virus (A/Wellington/80/2002(H3N2))XX,55
ABG37486,469,Human,NA,H3N2,New Zealand,S,2002,NA,NA,Influenza A virus (A/Wellington/83/2002(H3N2))XX,46
ABG37486,469,Human,NA,H3N2,New Zealand,S,2002,NA,NA,Influenza A virus (A/Wellington/83/2002(H3N2))XX,46
ABG37497,469,Human,NA,H3N2,New Zealand,S,2002,NA,NA,Influenza A virus (A/Wellington/84/2002(H3N2))XX,3
ABG37497,469,Human,NA,H3N2,New Zealand,S,2002,NA,NA,Influenza A virus (A/Wellington/84/2002(H3N2))XX,3
ABG37498,498,Human,NP,H3N2,New Zealand,S,2002,NA,NA,Influenza A virus (A/Wellington/84/2002(H3N2))XX,3
ABG37498,498,Human,NP,H3N2,New Zealand,S,2002,NA,NA,Influenza A virus (A/Wellington/84/2002(H3N2))XX,3
ABG37501,716,Human,PA,H3N2,New Zealand,S,2002,NA,NA,Influenza A virus (A/Wellington/84/2002(H3N2))XX,3
ABG37501,716,Human,PA,H3N2,New Zealand,S,2002,NA,NA,Influenza A virus (A/Wellington/84/2002(H3N2))XX,3
ABG37511,121,Human,NS2,H3N2,New Zealand,S,2002,09,13,Influenza A virus (A/Wellington/86/2002(H3N2))XX,24
ABG37511,121,Human,NS2,H3N2,New Zealand,S,2002,09,13,Influenza A virus (A/Wellington/86/2002(H3N2))XX,24
ABG37513,757,Human,PB1,H3N2,New Zealand,S,2002,09,13,Influenza A virus (A/Wellington/86/2002(H3N2))XX,24
ABG37513,757,Human,PB1,H3N2,New Zealand,S,2002,09,13,Influenza A virus (A/Wellington/86/2002(H3N2))XX,24
ABF47902,566,Human,HA,H3N2,New Zealand,S,2000,08,22,Influenza A virus (A/Wellington/9/2000(H3N2))XX,2
ABF47902,566,Human,HA,H3N2,New Zealand,S,2000,08,22,Influenza A virus (A/Wellington/9/2000(H3N2))XX,2
ABF47905,469,Human,NA,H3N2,New Zealand,S,2000,08,22,Influenza A virus (A/Wellington/9/2000(H3N2))XX,2
ABF47905,469,Human,NA,H3N2,New Zealand,S,2000,08,22,Influenza A virus (A/Wellington/9/2000(H3N2))XX,2
ABF47906,498,Human,NP,H3N2,New Zealand,S,2000,08,22,Influenza A virus (A/Wellington/9/2000(H3N2))XX,2
ABF47906,498,Human,NP,H3N2,New Zealand,S,2000,08,22,Influenza A virus (A/Wellington/9/2000(H3N2))XX,2
ABF47909,716,Human,PA,H3N2,New Zealand,S,2000,08,22,Influenza A virus (A/Wellington/9/2000(H3N2))XX,2
ABF47909,716,Human,PA,H3N2,New Zealand,S,2000,08,22,Influenza A virus (A/Wellington/9/2000(H3N2))XX,2
ABF47912,759,Human,PB2,H3N2,New Zealand,S,2000,08,22,Influenza A virus (A/Wellington/9/2000(H3N2))XX,2
ABF47912,759,Human,PB2,H3N2,New Zealand,S,2000,08,22,Influenza A virus (A/Wellington/9/2000(H3N2))XX,2
ABG88615,716,Human,PA,H3N2,New Zealand,S,2002,NA,NA,Influenza A virus (A/Wellington/9/2002(H3N2))XX,65
ABG88615,716,Human,PA,H3N2,New Zealand,S,2002,NA,NA,Influenza A virus (A/Wellington/9/2002(H3N2))XX,65
ABD77624,498,Human,NP,H3N2,New Zealand,S,2001,07,03,Influenza A virus (A/West Coast/32/2001(H3N2))XX,17
ABD77624,498,Human,NP,H3N2,New Zealand,S,2001,07,03,Influenza A virus (A/West Coast/32/2001(H3N2))XX,17
ABD77627,716,Human,PA,H3N2,New Zealand,S,2001,07,03,Influenza A virus (A/West Coast/32/2001(H3N2))XX,17
ABD77627,716,Human,PA,H3N2,New Zealand,S,2001,07,03,Influenza A virus (A/West Coast/32/2001(H3N2))XX,17
ABJ09233,230,Human,NS1,H3N2,Australia,S,2000,10,19,Influenza A virus (A/Western Australia/10/2000(H3N2))XX,68
ABJ09233,230,Human,NS1,H3N2,Australia,S,2000,10,19,Influenza A virus (A/Western Australia/10/2000(H3N2))XX,68
ABJ09236,757,Human,PB1,H3N2,Australia,S,2000,10,19,Influenza A virus (A/Western Australia/10/2000(H3N2))XX,68
ABJ09236,757,Human,PB1,H3N2,Australia,S,2000,10,19,Influenza A virus (A/Western Australia/10/2000(H3N2))XX,68
ABI92500,566,Human,HA,H3N2,Australia,S,2000,10,14,Influenza A virus (A/Western Australia/11/2000(H3N2))XX,1
ABI92500,566,Human,HA,H3N2,Australia,S,2000,10,14,Influenza A virus (A/Western Australia/11/2000(H3N2))XX,1
ABI92503,469,Human,NA,H3N2,Australia,S,2000,10,14,Influenza A virus (A/Western Australia/11/2000(H3N2))XX,1
ABI92503,469,Human,NA,H3N2,Australia,S,2000,10,14,Influenza A virus (A/Western Australia/11/2000(H3N2))XX,1
ABI92507,716,Human,PA,H3N2,Australia,S,2000,10,14,Influenza A virus (A/Western Australia/11/2000(H3N2))XX,1
ABI92507,716,Human,PA,H3N2,Australia,S,2000,10,14,Influenza A virus (A/Western Australia/11/2000(H3N2))XX,1
ABJ09239,566,Human,HA,H3N2,Australia,S,2000,10,11,Influenza A virus (A/Western Australia/12/2000(H3N2))XX,5
ABJ09239,566,Human,HA,H3N2,Australia,S,2000,10,11,Influenza A virus (A/Western Australia/12/2000(H3N2))XX,5
ABJ09243,498,Human,NP,H3N2,Australia,S,2000,10,11,Influenza A virus (A/Western Australia/12/2000(H3N2))XX,5
ABJ09243,498,Human,NP,H3N2,Australia,S,2000,10,11,Influenza A virus (A/Western Australia/12/2000(H3N2))XX,5
ABJ09247,757,Human,PB1,H3N2,Australia,S,2000,10,11,Influenza A virus (A/Western Australia/12/2000(H3N2))XX,5
ABJ09247,757,Human,PB1,H3N2,Australia,S,2000,10,11,Influenza A virus (A/Western Australia/12/2000(H3N2))XX,5
ABI92511,566,Human,HA,H3N2,Australia,S,2001,07,11,Influenza A virus (A/Western Australia/13/2001(H3N2))XX,58
ABI92511,566,Human,HA,H3N2,Australia,S,2001,07,11,Influenza A virus (A/Western Australia/13/2001(H3N2))XX,58
ABI92514,469,Human,NA,H3N2,Australia,S,2001,07,11,Influenza A virus (A/Western Australia/13/2001(H3N2))XX,58
ABI92514,469,Human,NA,H3N2,Australia,S,2001,07,11,Influenza A virus (A/Western Australia/13/2001(H3N2))XX,58
ABI92515,498,Human,NP,H3N2,Australia,S,2001,07,11,Influenza A virus (A/Western Australia/13/2001(H3N2))XX,58
ABI92515,498,Human,NP,H3N2,Australia,S,2001,07,11,Influenza A virus (A/Western Australia/13/2001(H3N2))XX,58
ABI92516,230,Human,NS1,H3N2,Australia,S,2001,07,11,Influenza A virus (A/Western Australia/13/2001(H3N2))XX,58
ABI92516,230,Human,NS1,H3N2,Australia,S,2001,07,11,Influenza A virus (A/Western Australia/13/2001(H3N2))XX,58
ABI92518,716,Human,PA,H3N2,Australia,S,2001,07,11,Influenza A virus (A/Western Australia/13/2001(H3N2))XX,58
ABI92518,716,Human,PA,H3N2,Australia,S,2001,07,11,Influenza A virus (A/Western Australia/13/2001(H3N2))XX,58
ABI92519,757,Human,PB1,H3N2,Australia,S,2001,07,11,Influenza A virus (A/Western Australia/13/2001(H3N2))XX,58
ABI92519,757,Human,PB1,H3N2,Australia,S,2001,07,11,Influenza A virus (A/Western Australia/13/2001(H3N2))XX,58
ABI92521,759,Human,PB2,H3N2,Australia,S,2001,07,11,Influenza A virus (A/Western Australia/13/2001(H3N2))XX,58
ABI92521,759,Human,PB2,H3N2,Australia,S,2001,07,11,Influenza A virus (A/Western Australia/13/2001(H3N2))XX,58
ABI92522,566,Human,HA,H3N2,Australia,S,2001,09,26,Influenza A virus (A/Western Australia/14/2001(H3N2))XX,59
ABI92522,566,Human,HA,H3N2,Australia,S,2001,09,26,Influenza A virus (A/Western Australia/14/2001(H3N2))XX,59
ABI92525,469,Human,NA,H3N2,Australia,S,2001,09,26,Influenza A virus (A/Western Australia/14/2001(H3N2))XX,59
ABI92525,469,Human,NA,H3N2,Australia,S,2001,09,26,Influenza A virus (A/Western Australia/14/2001(H3N2))XX,59
ABI92529,716,Human,PA,H3N2,Australia,S,2001,09,26,Influenza A virus (A/Western Australia/14/2001(H3N2))XX,59
ABI92529,716,Human,PA,H3N2,Australia,S,2001,09,26,Influenza A virus (A/Western Australia/14/2001(H3N2))XX,59
ABI92530,757,Human,PB1,H3N2,Australia,S,2001,09,26,Influenza A virus (A/Western Australia/14/2001(H3N2))XX,59
ABI92530,757,Human,PB1,H3N2,Australia,S,2001,09,26,Influenza A virus (A/Western Australia/14/2001(H3N2))XX,59
ABI92532,759,Human,PB2,H3N2,Australia,S,2001,09,26,Influenza A virus (A/Western Australia/14/2001(H3N2))XX,59
ABI92532,759,Human,PB2,H3N2,Australia,S,2001,09,26,Influenza A virus (A/Western Australia/14/2001(H3N2))XX,59
ABG88795,566,Human,HA,H3N2,Australia,S,2001,09,25,Influenza A virus (A/Western Australia/15/2001(H3N2))XX,87
ABG88795,566,Human,HA,H3N2,Australia,S,2001,09,25,Influenza A virus (A/Western Australia/15/2001(H3N2))XX,87
ABG88798,469,Human,NA,H3N2,Australia,S,2001,09,25,Influenza A virus (A/Western Australia/15/2001(H3N2))XX,87
ABG88798,469,Human,NA,H3N2,Australia,S,2001,09,25,Influenza A virus (A/Western Australia/15/2001(H3N2))XX,87
ABG88805,759,Human,PB2,H3N2,Australia,S,2001,09,25,Influenza A virus (A/Western Australia/15/2001(H3N2))XX,87
ABG88805,759,Human,PB2,H3N2,Australia,S,2001,09,25,Influenza A virus (A/Western Australia/15/2001(H3N2))XX,87
ABI92536,469,Human,NA,H3N2,Australia,S,2001,09,25,Influenza A virus (A/Western Australia/16/2001(H3N2))XX,16
ABI92536,469,Human,NA,H3N2,Australia,S,2001,09,25,Influenza A virus (A/Western Australia/16/2001(H3N2))XX,16
ABI92541,757,Human,PB1,H3N2,Australia,S,2001,09,25,Influenza A virus (A/Western Australia/16/2001(H3N2))XX,16
ABI92541,757,Human,PB1,H3N2,Australia,S,2001,09,25,Influenza A virus (A/Western Australia/16/2001(H3N2))XX,16
ABI92543,759,Human,PB2,H3N2,Australia,S,2001,09,25,Influenza A virus (A/Western Australia/16/2001(H3N2))XX,16
ABI92543,759,Human,PB2,H3N2,Australia,S,2001,09,25,Influenza A virus (A/Western Australia/16/2001(H3N2))XX,16
ABI92467,566,Human,HA,H3N2,Australia,S,2000,09,20,Influenza A virus (A/Western Australia/2/2000(H3N2))XX,20
ABI92467,566,Human,HA,H3N2,Australia,S,2000,09,20,Influenza A virus (A/Western Australia/2/2000(H3N2))XX,20
ABI92470,469,Human,NA,H3N2,Australia,S,2000,09,20,Influenza A virus (A/Western Australia/2/2000(H3N2))XX,20
ABI92470,469,Human,NA,H3N2,Australia,S,2000,09,20,Influenza A virus (A/Western Australia/2/2000(H3N2))XX,20
ABG88806,566,Human,HA,H3N2,Australia,S,2002,06,25,Influenza A virus (A/Western Australia/23/2002(H3N2))XX,2
ABG88806,566,Human,HA,H3N2,Australia,S,2002,06,25,Influenza A virus (A/Western Australia/23/2002(H3N2))XX,2
ABG88809,469,Human,NA,H3N2,Australia,S,2002,06,25,Influenza A virus (A/Western Australia/23/2002(H3N2))XX,2
ABG88809,469,Human,NA,H3N2,Australia,S,2002,06,25,Influenza A virus (A/Western Australia/23/2002(H3N2))XX,2
ABG88810,498,Human,NP,H3N2,Australia,S,2002,06,25,Influenza A virus (A/Western Australia/23/2002(H3N2))XX,2
ABG88810,498,Human,NP,H3N2,Australia,S,2002,06,25,Influenza A virus (A/Western Australia/23/2002(H3N2))XX,2
ABG88811,230,Human,NS1,H3N2,Australia,S,2002,06,25,Influenza A virus (A/Western Australia/23/2002(H3N2))XX,2
ABG88811,230,Human,NS1,H3N2,Australia,S,2002,06,25,Influenza A virus (A/Western Australia/23/2002(H3N2))XX,2
ABG88814,757,Human,PB1,H3N2,Australia,S,2002,06,25,Influenza A virus (A/Western Australia/23/2002(H3N2))XX,2
ABG88814,757,Human,PB1,H3N2,Australia,S,2002,06,25,Influenza A virus (A/Western Australia/23/2002(H3N2))XX,2
ABK40753,90,Human,PB1-F2,H3N2,Australia,S,2002,06,25,Influenza A virus (A/Western Australia/24/2002(H3N2))XX,4
ABK40753,90,Human,PB1-F2,H3N2,Australia,S,2002,06,25,Influenza A virus (A/Western Australia/24/2002(H3N2))XX,4
ABI92555,566,Human,HA,H3N2,Australia,S,2002,07,10,Influenza A virus (A/Western Australia/25/2002(H3N2))XX,78
ABI92555,566,Human,HA,H3N2,Australia,S,2002,07,10,Influenza A virus (A/Western Australia/25/2002(H3N2))XX,78
ABI92558,469,Human,NA,H3N2,Australia,S,2002,07,10,Influenza A virus (A/Western Australia/25/2002(H3N2))XX,78
ABI92558,469,Human,NA,H3N2,Australia,S,2002,07,10,Influenza A virus (A/Western Australia/25/2002(H3N2))XX,78
ABI92559,498,Human,NP,H3N2,Australia,S,2002,07,10,Influenza A virus (A/Western Australia/25/2002(H3N2))XX,78
ABI92559,498,Human,NP,H3N2,Australia,S,2002,07,10,Influenza A virus (A/Western Australia/25/2002(H3N2))XX,78
ABI92560,230,Human,NS1,H3N2,Australia,S,2002,07,10,Influenza A virus (A/Western Australia/25/2002(H3N2))XX,78
ABI92560,230,Human,NS1,H3N2,Australia,S,2002,07,10,Influenza A virus (A/Western Australia/25/2002(H3N2))XX,78
ABI92573,716,Human,PA,H3N2,Australia,S,2002,07,08,Influenza A virus (A/Western Australia/26/2002(H3N2))XX,4
ABI92573,716,Human,PA,H3N2,Australia,S,2002,07,08,Influenza A virus (A/Western Australia/26/2002(H3N2))XX,4
ABI92575,90,Human,PB1-F2,H3N2,Australia,S,2002,07,08,Influenza A virus (A/Western Australia/26/2002(H3N2))XX,4
ABI92575,90,Human,PB1-F2,H3N2,Australia,S,2002,07,08,Influenza A virus (A/Western Australia/26/2002(H3N2))XX,4
ABK39951,566,Human,HA,H3N2,Australia,S,2002,07,21,Influenza A virus (A/Western Australia/27/2002(H3N2))XX,2
ABK39951,566,Human,HA,H3N2,Australia,S,2002,07,21,Influenza A virus (A/Western Australia/27/2002(H3N2))XX,2
ABK39954,469,Human,NA,H3N2,Australia,S,2002,07,21,Influenza A virus (A/Western Australia/27/2002(H3N2))XX,2
ABK39954,469,Human,NA,H3N2,Australia,S,2002,07,21,Influenza A virus (A/Western Australia/27/2002(H3N2))XX,2
ABK39958,716,Human,PA,H3N2,Australia,S,2002,07,21,Influenza A virus (A/Western Australia/27/2002(H3N2))XX,2
ABK39958,716,Human,PA,H3N2,Australia,S,2002,07,21,Influenza A virus (A/Western Australia/27/2002(H3N2))XX,2
ABK39960,90,Human,PB1-F2,H3N2,Australia,S,2002,07,21,Influenza A virus (A/Western Australia/27/2002(H3N2))XX,2
ABK39960,90,Human,PB1-F2,H3N2,Australia,S,2002,07,21,Influenza A virus (A/Western Australia/27/2002(H3N2))XX,2
ABI92577,566,Human,HA,H3N2,Australia,S,2002,08,06,Influenza A virus (A/Western Australia/28/2002(H3N2))XX,2
ABI92577,566,Human,HA,H3N2,Australia,S,2002,08,06,Influenza A virus (A/Western Australia/28/2002(H3N2))XX,2
ABI92580,469,Human,NA,H3N2,Australia,S,2002,08,06,Influenza A virus (A/Western Australia/28/2002(H3N2))XX,2
ABI92580,469,Human,NA,H3N2,Australia,S,2002,08,06,Influenza A virus (A/Western Australia/28/2002(H3N2))XX,2
ABI92584,716,Human,PA,H3N2,Australia,S,2002,08,06,Influenza A virus (A/Western Australia/28/2002(H3N2))XX,2
ABI92584,716,Human,PA,H3N2,Australia,S,2002,08,06,Influenza A virus (A/Western Australia/28/2002(H3N2))XX,2
ABI92585,757,Human,PB1,H3N2,Australia,S,2002,08,06,Influenza A virus (A/Western Australia/28/2002(H3N2))XX,2
ABI92585,757,Human,PB1,H3N2,Australia,S,2002,08,06,Influenza A virus (A/Western Australia/28/2002(H3N2))XX,2
ABI92587,759,Human,PB2,H3N2,Australia,S,2002,08,06,Influenza A virus (A/Western Australia/28/2002(H3N2))XX,2
ABI92587,759,Human,PB2,H3N2,Australia,S,2002,08,06,Influenza A virus (A/Western Australia/28/2002(H3N2))XX,2
ABI92591,469,Human,NA,H3N2,Australia,S,2002,08,21,Influenza A virus (A/Western Australia/29/2002(H3N2))XX,1
ABI92591,469,Human,NA,H3N2,Australia,S,2002,08,21,Influenza A virus (A/Western Australia/29/2002(H3N2))XX,1
ABI92596,757,Human,PB1,H3N2,Australia,S,2002,08,21,Influenza A virus (A/Western Australia/29/2002(H3N2))XX,1
ABI92596,757,Human,PB1,H3N2,Australia,S,2002,08,21,Influenza A virus (A/Western Australia/29/2002(H3N2))XX,1
ABI92598,759,Human,PB2,H3N2,Australia,S,2002,08,21,Influenza A virus (A/Western Australia/29/2002(H3N2))XX,1
ABI92598,759,Human,PB2,H3N2,Australia,S,2002,08,21,Influenza A virus (A/Western Australia/29/2002(H3N2))XX,1
ABI92488,759,Human,PB2,H3N2,Australia,S,2000,09,12,Influenza A virus (A/Western Australia/3/2000(H3N2))XX,43
ABI92488,759,Human,PB2,H3N2,Australia,S,2000,09,12,Influenza A virus (A/Western Australia/3/2000(H3N2))XX,43
ABI92599,566,Human,HA,H3N2,Australia,S,2002,08,19,Influenza A virus (A/Western Australia/30/2002(H3N2))XX,27
ABI92599,566,Human,HA,H3N2,Australia,S,2002,08,19,Influenza A virus (A/Western Australia/30/2002(H3N2))XX,27
ABI92600,252,Human,M1,H3N2,Australia,S,2002,08,19,Influenza A virus (A/Western Australia/30/2002(H3N2))XX,27
ABI92600,252,Human,M1,H3N2,Australia,S,2002,08,19,Influenza A virus (A/Western Australia/30/2002(H3N2))XX,27
ABI92602,469,Human,NA,H3N2,Australia,S,2002,08,19,Influenza A virus (A/Western Australia/30/2002(H3N2))XX,27
ABI92602,469,Human,NA,H3N2,Australia,S,2002,08,19,Influenza A virus (A/Western Australia/30/2002(H3N2))XX,27
ABI92604,230,Human,NS1,H3N2,Australia,S,2002,08,19,Influenza A virus (A/Western Australia/30/2002(H3N2))XX,27
ABI92604,230,Human,NS1,H3N2,Australia,S,2002,08,19,Influenza A virus (A/Western Australia/30/2002(H3N2))XX,27
ABI92605,121,Human,NS2,H3N2,Australia,S,2002,08,19,Influenza A virus (A/Western Australia/30/2002(H3N2))XX,27
ABI92605,121,Human,NS2,H3N2,Australia,S,2002,08,19,Influenza A virus (A/Western Australia/30/2002(H3N2))XX,27
ABI92607,757,Human,PB1,H3N2,Australia,S,2002,08,19,Influenza A virus (A/Western Australia/30/2002(H3N2))XX,27
ABI92607,757,Human,PB1,H3N2,Australia,S,2002,08,19,Influenza A virus (A/Western Australia/30/2002(H3N2))XX,27
ABI92608,90,Human,PB1-F2,H3N2,Australia,S,2002,08,19,Influenza A virus (A/Western Australia/30/2002(H3N2))XX,27
